image_ID,artefact_ID,artefact_type,archaeological_culture_name,site_name,level_layer_concentration,country,latitude_y,longitude_x,archaeological_period,dating_BP,dating_sd_BP,dating_labcode,dating_method,citation_reference,editor_name,description
Montelirio_blanco,Montelirio_blanco_pseudo_no_21,Point,Megalithic,Montelirio,E2-PalacioIII,Spain,37.4093314047513,-6.05100999270669,Calcolithic,NA,NA,NA,NA,Garcia San Juan et al. 2019,Barrera,"89 arrow points and 31 geometric projectile points from 37 levels concentrations belonging to 14 archaeological sites located in the Iberian Peninsula. About the chronological context, some of the points are dated in the Late Neolithic and some others are from the Chalcolithic period. The first ones are placed mostly in silo fields with different functions assigned (storage, garbage, burial), also in caves, and the second ones are associated with ritual and funerary contexts in caves and megalithic sites."
Montelirio_blanco,Montelirio_blanco_pseudo_no_22,Point,Megalithic,Montelirio,E2-PalacioIII,Spain,37.4093314047513,-6.05100999270669,Calcolithic,NA,NA,NA,NA,Garcia San Juan et al. 2019,Barrera,"89 arrow points and 31 geometric projectile points from 37 levels concentrations belonging to 14 archaeological sites located in the Iberian Peninsula. About the chronological context, some of the points are dated in the Late Neolithic and some others are from the Chalcolithic period. The first ones are placed mostly in silo fields with different functions assigned (storage, garbage, burial), also in caves, and the second ones are associated with ritual and funerary contexts in caves and megalithic sites."
Montelirio_blanco,Montelirio_blanco_pseudo_no_23,Point,Megalithic,Montelirio,E2-PalacioIII,Spain,37.4093314047513,-6.05100999270669,Calcolithic,NA,NA,NA,NA,Garcia San Juan et al. 2019,Barrera,"89 arrow points and 31 geometric projectile points from 37 levels concentrations belonging to 14 archaeological sites located in the Iberian Peninsula. About the chronological context, some of the points are dated in the Late Neolithic and some others are from the Chalcolithic period. The first ones are placed mostly in silo fields with different functions assigned (storage, garbage, burial), also in caves, and the second ones are associated with ritual and funerary contexts in caves and megalithic sites."
Montelirio_blanco,Montelirio_blanco_pseudo_no_24,Point,Megalithic,Montelirio,E2-PalacioIII,Spain,37.4093314047513,-6.05100999270669,Calcolithic,NA,NA,NA,NA,Garcia San Juan et al. 2019,Barrera,"89 arrow points and 31 geometric projectile points from 37 levels concentrations belonging to 14 archaeological sites located in the Iberian Peninsula. About the chronological context, some of the points are dated in the Late Neolithic and some others are from the Chalcolithic period. The first ones are placed mostly in silo fields with different functions assigned (storage, garbage, burial), also in caves, and the second ones are associated with ritual and funerary contexts in caves and megalithic sites."
Montelirio_blanco,Montelirio_blanco_pseudo_no_25,Point,Megalithic,Montelirio,E2-PalacioIII,Spain,37.4093314047513,-6.05100999270669,Calcolithic,NA,NA,NA,NA,Garcia San Juan et al. 2019,Barrera,"89 arrow points and 31 geometric projectile points from 37 levels concentrations belonging to 14 archaeological sites located in the Iberian Peninsula. About the chronological context, some of the points are dated in the Late Neolithic and some others are from the Chalcolithic period. The first ones are placed mostly in silo fields with different functions assigned (storage, garbage, burial), also in caves, and the second ones are associated with ritual and funerary contexts in caves and megalithic sites."
Montelirio_blanco,Montelirio_blanco_pseudo_no_26,Point,Megalithic,Montelirio,E2-PalacioIII,Spain,37.4093314047513,-6.05100999270669,Calcolithic,NA,NA,NA,NA,Garcia San Juan et al. 2019,Barrera,"89 arrow points and 31 geometric projectile points from 37 levels concentrations belonging to 14 archaeological sites located in the Iberian Peninsula. About the chronological context, some of the points are dated in the Late Neolithic and some others are from the Chalcolithic period. The first ones are placed mostly in silo fields with different functions assigned (storage, garbage, burial), also in caves, and the second ones are associated with ritual and funerary contexts in caves and megalithic sites."
Montelirio_blanco,Montelirio_blanco_pseudo_no_27,Point,Megalithic,Montelirio,E2-PalacioIII,Spain,37.4093314047513,-6.05100999270669,Calcolithic,NA,NA,NA,NA,Garcia San Juan et al. 2019,Barrera,"89 arrow points and 31 geometric projectile points from 37 levels concentrations belonging to 14 archaeological sites located in the Iberian Peninsula. About the chronological context, some of the points are dated in the Late Neolithic and some others are from the Chalcolithic period. The first ones are placed mostly in silo fields with different functions assigned (storage, garbage, burial), also in caves, and the second ones are associated with ritual and funerary contexts in caves and megalithic sites."
Montelirio_blanco,Montelirio_blanco_pseudo_no_28,Point,Megalithic,Montelirio,E2-PalacioIII,Spain,37.4093314047513,-6.05100999270669,Calcolithic,NA,NA,NA,NA,Garcia San Juan et al. 2019,Barrera,"89 arrow points and 31 geometric projectile points from 37 levels concentrations belonging to 14 archaeological sites located in the Iberian Peninsula. About the chronological context, some of the points are dated in the Late Neolithic and some others are from the Chalcolithic period. The first ones are placed mostly in silo fields with different functions assigned (storage, garbage, burial), also in caves, and the second ones are associated with ritual and funerary contexts in caves and megalithic sites."
Montelirio_blanco,Montelirio_blanco_pseudo_no_29,Point,Megalithic,Montelirio,E2-PalacioIII,Spain,37.4093314047513,-6.05100999270669,Calcolithic,NA,NA,NA,NA,Garcia San Juan et al. 2019,Barrera,"89 arrow points and 31 geometric projectile points from 37 levels concentrations belonging to 14 archaeological sites located in the Iberian Peninsula. About the chronological context, some of the points are dated in the Late Neolithic and some others are from the Chalcolithic period. The first ones are placed mostly in silo fields with different functions assigned (storage, garbage, burial), also in caves, and the second ones are associated with ritual and funerary contexts in caves and megalithic sites."
Montelirio_blanco,Montelirio_blanco_pseudo_no_3,Point,Megalithic,Montelirio,E2-PalacioIII,Spain,37.4093314047513,-6.05100999270669,Calcolithic,NA,NA,NA,NA,Garcia San Juan et al. 2019,Barrera,"89 arrow points and 31 geometric projectile points from 37 levels concentrations belonging to 14 archaeological sites located in the Iberian Peninsula. About the chronological context, some of the points are dated in the Late Neolithic and some others are from the Chalcolithic period. The first ones are placed mostly in silo fields with different functions assigned (storage, garbage, burial), also in caves, and the second ones are associated with ritual and funerary contexts in caves and megalithic sites."
Montelirio_blanco,Montelirio_blanco_pseudo_no_30,Point,Megalithic,Montelirio,E2-PalacioIII,Spain,37.4093314047513,-6.05100999270669,Calcolithic,NA,NA,NA,NA,Garcia San Juan et al. 2019,Barrera,"89 arrow points and 31 geometric projectile points from 37 levels concentrations belonging to 14 archaeological sites located in the Iberian Peninsula. About the chronological context, some of the points are dated in the Late Neolithic and some others are from the Chalcolithic period. The first ones are placed mostly in silo fields with different functions assigned (storage, garbage, burial), also in caves, and the second ones are associated with ritual and funerary contexts in caves and megalithic sites."
Montelirio_blanco,Montelirio_blanco_pseudo_no_31,Point,Megalithic,Montelirio,E2-PalacioIII,Spain,37.4093314047513,-6.05100999270669,Calcolithic,NA,NA,NA,NA,Garcia San Juan et al. 2019,Barrera,"89 arrow points and 31 geometric projectile points from 37 levels concentrations belonging to 14 archaeological sites located in the Iberian Peninsula. About the chronological context, some of the points are dated in the Late Neolithic and some others are from the Chalcolithic period. The first ones are placed mostly in silo fields with different functions assigned (storage, garbage, burial), also in caves, and the second ones are associated with ritual and funerary contexts in caves and megalithic sites."
Montelirio_blanco,Montelirio_blanco_pseudo_no_32,Point,Megalithic,Montelirio,E2-PalacioIII,Spain,37.4093314047513,-6.05100999270669,Calcolithic,NA,NA,NA,NA,Garcia San Juan et al. 2019,Barrera,"89 arrow points and 31 geometric projectile points from 37 levels concentrations belonging to 14 archaeological sites located in the Iberian Peninsula. About the chronological context, some of the points are dated in the Late Neolithic and some others are from the Chalcolithic period. The first ones are placed mostly in silo fields with different functions assigned (storage, garbage, burial), also in caves, and the second ones are associated with ritual and funerary contexts in caves and megalithic sites."
Montelirio_blanco,Montelirio_blanco_pseudo_no_33,Point,Megalithic,Montelirio,E2-PalacioIII,Spain,37.4093314047513,-6.05100999270669,Calcolithic,NA,NA,NA,NA,Garcia San Juan et al. 2019,Barrera,"89 arrow points and 31 geometric projectile points from 37 levels concentrations belonging to 14 archaeological sites located in the Iberian Peninsula. About the chronological context, some of the points are dated in the Late Neolithic and some others are from the Chalcolithic period. The first ones are placed mostly in silo fields with different functions assigned (storage, garbage, burial), also in caves, and the second ones are associated with ritual and funerary contexts in caves and megalithic sites."
